date,code,name,market,total_shares,foreign_shares,foreign_ratio
2025-09-11,5489,彩富,TPEX,102706441,1084694,0.0
2025-09-11,5490,同亨,TPEX,96152201,8467390,0.0
2025-09-11,5493,三聯,TPEX,43689255,461283,0.0
2025-09-11,5498,凱崴,TPEX,192448545,1740083,0.0
2025-09-11,5508,永信建,TPEX,217428133,6040334,0.0
2025-09-11,5511,德昌,TPEX,113440000,3291592,0.0
2025-09-11,5512,力麒,TPEX,766312494,42386280,0.0
2025-09-11,5514,三豐,TPEX,236118280,0,0.0
2025-09-11,5516,雙喜,TPEX,51545223,12459,0.0
2025-09-11,5520,力泰,TPEX,59975245,21000,0.0
2025-09-11,5523,豐謙,TPEX,155001464,351411,0.0
2025-09-11,5529,鉅陞,TPEX,101837481,651445,0.0
2025-09-11,5530,龍巖,TPEX,420084199,232285753,0.0
2025-09-11,5536,聖暉*,TPEX,124080930,33110695,0.0
2025-09-11,5543,桓鼎-KY,TPEX,45483593,30826,0.0
2025-09-11,5548,安倉,TPEX,57852013,52579,0.0
2025-09-11,5601,台聯櫃,TPEX,64800000,2425986,0.0
2025-09-11,5603,陸海,TPEX,104876607,5194365,0.0
2025-09-11,5604,中連,TPEX,108782968,3225006,0.0
2025-09-11,5609,中菲行,TPEX,142884000,23056205,0.0
2025-09-11,5701,劍湖山,TPEX,143000000,2103,0.0
2025-09-11,5703,亞都,TPEX,70239594,4662440,0.0
2025-09-11,5704,老爺知,TPEX,38861658,1823575,0.0
2025-09-11,5864,致和證,TPEX,454495572,10978437,0.0
2025-09-11,5878,台名,TPEX,25024303,143000,0.0
2025-09-11,5902,德記,TPEX,94500000,1183116,0.0
2025-09-11,5903,全家,TPEX,223220000,113653498,0.0
2025-09-11,5904,寶雅,TPEX,106443826,28696573,0.0
2025-09-11,5905,南仁湖,TPEX,281623235,6904659,0.0
2025-09-11,6015,宏遠證,TPEX,391581682,9613172,0.0
2025-09-11,6016,康和證,TPEX,686595508,25687944,0.0
2025-09-11,6020,大展證,TPEX,252353154,13000,0.0
2025-09-11,6021,美好證,TPEX,312515974,21153211,0.0
2025-09-11,6023,元大期,TPEX,319976288,5232641,0.0
2025-09-11,6026,福邦證,TPEX,396161841,11787303,0.0
2025-09-11,6101,寬魚國際,TPEX,114618371,684166,0.0
2025-09-11,6103,合邦,TPEX,13604891,93321,0.0
2025-09-11,6104,創惟,TPEX,91175107,16675946,0.0
2025-09-11,6109,亞元,TPEX,67825414,773648,0.0
2025-09-11,6111,大宇資,TPEX,109091051,10130166,0.0
2025-09-11,6113,亞矽,TPEX,52549455,1370167,0.0
2025-09-11,6114,久威,TPEX,43911937,469321,0.0
2025-09-11,6118,建達,TPEX,90889573,2242670,0.0
2025-09-11,6121,新普,TPEX,184970519,66931114,0.0
2025-09-11,6122,擎邦,TPEX,78091632,1973080,0.0
2025-09-11,6123,上奇,TPEX,62089430,1753595,0.0
2025-09-11,6124,業強,TPEX,182479945,92948462,0.0
2025-09-11,6125,廣運,TPEX,259011150,21945358,0.0
2025-09-11,6126,信音,TPEX,127826906,2087233,0.0
2025-09-11,6127,九豪,TPEX,108079751,3010823,0.0
2025-09-11,6129,普誠,TPEX,180943675,2997072,0.0
2025-09-11,6130,上亞科技,TPEX,44300000,490012,0.0
2025-09-11,6134,萬旭,TPEX,81882117,17398748,0.0
2025-09-11,6138,茂達,TPEX,74657000,21247140,0.0
2025-09-11,6140,訊達,TPEX,54897760,1400798,0.0
2025-09-11,6143,振曜,TPEX,86058897,6603851,0.0
2025-09-11,6144,得利影,TPEX,38273701,12814477,0.0
2025-09-11,6146,耕興,TPEX,101867199,30623799,0.0
2025-09-11,6147,頎邦,TPEX,744633539,146962908,0.0
2025-09-11,6148,驊宏資,TPEX,46603757,1527193,0.0
2025-09-11,6150,撼訊,TPEX,48345985,3326856,0.0
2025-09-11,6151,晉倫,TPEX,55257300,2497019,0.0
2025-09-11,6154,順發,TPEX,80080000,523124,0.0
2025-09-11,6156,松上,TPEX,107875010,4145696,0.0
2025-09-11,6158,禾昌,TPEX,55707288,444663,0.0
2025-09-11,6160,欣技,TPEX,68489120,3162882,0.0
2025-09-11,6161,捷波,TPEX,56237477,2309067,0.0
2025-09-11,6163,華電網,TPEX,142024234,5608788,0.0
2025-09-11,6167,久正,TPEX,146000000,5726274,0.0
2025-09-11,6169,昱泉,TPEX,23394960,82060,0.0
2025-09-11,6170,統振,TPEX,97260038,3563440,0.0
2025-09-11,6171,大城地產,TPEX,100000000,185174,0.0
2025-09-11,6173,信昌電,TPEX,172000000,5664231,0.0
2025-09-11,6174,安碁,TPEX,50000000,1471157,0.0
2025-09-11,6175,立敦,TPEX,150571812,27746313,0.0
2025-09-11,6179,亞通,TPEX,114669249,7495250,0.0
2025-09-11,6180,橘子,TPEX,175493573,42257294,0.0
2025-09-11,6182,合晶,TPEX,573796730,59559969,0.0
2025-09-11,6185,幃翔,TPEX,149867531,3920336,0.0
2025-09-11,6186,新潤,TPEX,172484600,3909282,0.0
2025-09-11,6187,萬潤,TPEX,96882315,16220054,0.0
2025-09-11,6188,廣明,TPEX,278358910,31476877,0.0
2025-09-11,6190,萬泰科,TPEX,170590192,13359821,0.0
2025-09-11,6194,育富,TPEX,48000000,1310913,0.0
2025-09-11,6195,詩肯,TPEX,50192942,22546200,0.0
2025-09-11,6198,瑞築,TPEX,171400350,81606,0.0
2025-09-11,6199,天品,TPEX,61760018,3088813,0.0
2025-09-11,6203,海韻電,TPEX,82401370,3325342,0.0
2025-09-11,6204,艾華,TPEX,23102080,137908,0.0
2025-09-11,6207,雷科,TPEX,79679910,2571489,0.0
2025-09-11,6208,日揚,TPEX,94462343,1523402,0.0
2025-09-11,6210,慶生,TPEX,35048000,97000,0.0
2025-09-11,6212,理銘,TPEX,102000000,488303,0.0
2025-09-11,6217,中探針,TPEX,117210018,4224804,0.0
2025-09-11,6218,豪勉,TPEX,64262000,569283,0.0
2025-09-11,6219,富旺,TPEX,124967090,1856556,0.0
2025-09-11,6220,岳豐,TPEX,146462640,2681147,0.0
2025-09-11,6221,晉泰,TPEX,124882375,2193322,0.0
2025-09-11,6222,立軒,TPEX,70588878,58000,0.0
2025-09-11,6223,旺矽,TPEX,94151106,29749124,0.0
2025-09-11,6227,茂綸,TPEX,76111786,615381,0.0
2025-09-11,6228,全譜,TPEX,26000000,101503,0.0
2025-09-11,6229,研通,TPEX,40360700,433576,0.0
2025-09-11,6231,系微,TPEX,45652186,2500319,0.0
2025-09-11,6233,旺玖,TPEX,81021896,2975446,0.0
2025-09-11,6234,高僑,TPEX,100386398,12172094,0.0
2025-09-11,6236,中湛,TPEX,41654039,9484,0.0
2025-09-11,6237,驊訊,TPEX,79645371,2758436,0.0
2025-09-11,6240,松崗,TPEX,22867370,101000,0.0
2025-09-11,6241,易通展,TPEX,48700000,302431,0.0
2025-09-11,6242,立康,TPEX,31806500,166693,0.0
2025-09-11,6244,茂迪,TPEX,387041875,41423152,0.0
2025-09-11,6245,立端,TPEX,146608303,9188858,0.0
2025-09-11,6246,臺龍,TPEX,37851415,454380,0.0
2025-09-11,6248,沛波,TPEX,99956149,847305,0.0
2025-09-11,6259,百徽,TPEX,26566146,10607455,0.0
2025-09-11,6261,久元,TPEX,128497989,4282529,0.0
2025-09-11,6263,普萊德,TPEX,62500964,921805,0.0
2025-09-11,6264,富裔,TPEX,136355291,44260,0.0
2025-09-11,6265,方土昶,TPEX,118172151,6327958,0.0
2025-09-11,6266,泰詠,TPEX,153871641,3773234,0.0
2025-09-11,6270,倍微,TPEX,72145759,394930,0.0
2025-09-11,6274,台燿,TPEX,276292413,83215965,0.0
2025-09-11,6275,元山,TPEX,78379607,2212591,0.0
2025-09-11,6276,安鈦克,TPEX,22043000,440986,0.0
2025-09-11,6279,胡連,TPEX,119015736,13098189,0.0
2025-09-11,6284,佳邦,TPEX,148980341,6118700,0.0
2025-09-11,6290,良維,TPEX,159088724,25920473,0.0
2025-09-11,6291,沛亨,TPEX,42000000,900098,0.0
2025-09-11,6292,迅德,TPEX,46600712,374013,0.0
2025-09-11,6294,智基,TPEX,26047106,244616,0.0
2025-09-11,6411,晶焱,TPEX,99248731,7139447,0.0
2025-09-11,6417,韋僑,TPEX,42274000,4244653,0.0
2025-09-11,6418,詠昇,TPEX,34522000,1571000,0.0
2025-09-11,6419,京晨科,TPEX,13159170,1134756,0.0
2025-09-11,6425,易發,TPEX,48602000,1405558,0.0
2025-09-11,6432,今展科,TPEX,32241771,525010,0.0
2025-09-11,6435,大中,TPEX,37461300,2445497,0.0
2025-09-11,6441,廣錠,TPEX,53318429,373332,0.0
2025-09-11,6461,益得,TPEX,162919000,1026695,0.0
2025-09-11,6462,神盾,TPEX,91250754,11493451,0.0
2025-09-11,6465,威潤,TPEX,51899746,73829,0.0
2025-09-11,6469,大樹,TPEX,149679202,12097519,0.0
2025-09-11,6470,宇智,TPEX,37694100,1877760,0.0
2025-09-11,6482,弘煜科,TPEX,28634463,721593,0.0
2025-09-11,6485,點序,TPEX,45247008,4558261,0.0
2025-09-11,6486,互動,TPEX,50893286,1784334,0.0
2025-09-11,6488,環球晶,TPEX,478113725,108107979,0.0
2025-09-11,6492,生華科,TPEX,89703620,4485039,0.0
2025-09-11,6494,九齊,TPEX,31559690,1485450,0.0
2025-09-11,6496,科懋,TPEX,47502755,133740,0.0
2025-09-11,6498,久禾光,TPEX,46742892,667938,0.0
2025-09-11,6499,益安,TPEX,92244893,15090447,0.0
2025-09-11,6506,雙邦,TPEX,82360826,395994,0.0
2025-09-11,6508,惠光,TPEX,86538864,627035,0.0
2025-09-11,6509,聚和,TPEX,196543326,7696882,0.0
2025-09-11,6510,精測,TPEX,32789022,8512429,0.0
2025-09-11,6512,啟發電,TPEX,25260000,23923,0.0
2025-09-11,6516,勤崴國際,TPEX,56336935,698820,0.0
2025-09-11,6517,保勝光學,TPEX,30579053,301784,0.0
2025-09-11,6523,達爾膚,TPEX,45047625,716450,0.0
2025-09-11,6527,明達醫,TPEX,25458550,18050,0.0
2025-09-11,6530,創威,TPEX,33750000,1526607,0.0
2025-09-11,6532,瑞耘,TPEX,37445147,1030410,0.0
2025-09-11,6535,順藥,TPEX,168816825,9739186,0.0
2025-09-11,6538,倉和,TPEX,38073000,1391575,0.0
2025-09-11,6542,隆中,TPEX,42000630,7913186,0.0
2025-09-11,6546,正基,TPEX,66226937,5363920,0.0
2025-09-11,6547,高端疫苗,TPEX,328749050,21505363,0.0
2025-09-11,6548,長科*,TPEX,950488700,54878344,0.0
2025-09-11,6556,勝品,TPEX,28750000,171464,0.0
2025-09-11,6560,欣普羅,TPEX,32474715,2210791,0.0
2025-09-11,6561,是方,TPEX,77958370,7140802,0.0
2025-09-11,6568,宏觀,TPEX,30829000,893682,0.0
2025-09-11,6569,醫揚,TPEX,39014745,1219569,0.0
2025-09-11,6570,維田,TPEX,37119170,374001,0.0
2025-09-11,6574,霈方,TPEX,21990000,110225,0.0
2025-09-11,6576,逸達,TPEX,157348666,35880334,0.0
2025-09-11,6577,勁豐,TPEX,60060145,865658,0.0
2025-09-11,6578,達邦蛋白,TPEX,71941901,912061,0.0
2025-09-11,6584,南俊國際,TPEX,65937750,7596541,0.0
2025-09-11,6588,東典光電,TPEX,34700825,89911,0.0
2025-09-11,6590,普鴻,TPEX,21763250,15030,0.0
2025-09-11,6593,台灣銘板,TPEX,30911472,661232,0.0
2025-09-11,6596,寬宏藝術,TPEX,38000000,3522461,0.0
2025-09-11,6597,立誠,TPEX,30042250,16000,0.0
2025-09-11,6603,富強鑫,TPEX,167220592,6353691,0.0
2025-09-11,6609,瀧澤科,TPEX,72456246,37555181,0.0
2025-09-11,6612,奈米醫材,TPEX,47384084,12540392,0.0
2025-09-11,6613,朋億*,TPEX,77801485,3771995,0.0
2025-09-11,6615,慧智,TPEX,21593400,42000,0.0
2025-09-11,6616,特昇-KY,TPEX,35478473,20154969,0.0
2025-09-11,6617,共信-KY,TPEX,127506100,48534114,0.0
2025-09-11,6624,萬年清,TPEX,20880000,47000,0.0
2025-09-11,6629,泰金-KY,TPEX,38316166,29380257,0.0
2025-09-11,6637,醫影,TPEX,26810000,152000,0.0
2025-09-11,6640,均華,TPEX,28276500,1223524,0.0
2025-09-11,6642,富致,TPEX,37399662,121141,0.0
2025-09-11,6643,M31,TPEX,41798160,5305738,0.0
2025-09-11,6649,台生材,TPEX,42000000,2779610,0.0
2025-09-11,6651,全宇昕,TPEX,34601541,1200507,0.0
2025-09-11,6654,天正國際,TPEX,33262720,326001,0.0
2025-09-11,6661,威健生技,TPEX,23304248,14000,0.0
2025-09-11,6662,樂斯科,TPEX,25612400,47000,0.0
2025-09-11,6664,群翊,TPEX,60793381,1665672,0.0
2025-09-11,6667,信紘科,TPEX,49278878,1739875,0.0
2025-09-11,6679,鈺太,TPEX,54975335,3033546,0.0
2025-09-11,6680,鑫創電子,TPEX,23794210,48780,0.0
2025-09-11,6683,雍智科技,TPEX,27467661,1347697,0.0
2025-09-11,6684,安格,TPEX,44559496,379851,0.0
2025-09-11,6690,安碁資訊,TPEX,29999720,1143729,0.0
2025-09-11,6692,進能服,TPEX,58776390,256104,0.0
2025-09-11,6693,廣閎科,TPEX,45720000,4874000,0.0
2025-09-11,6697,東捷資訊,TPEX,27323364,94000,0.0
2025-09-11,6703,軒郁,TPEX,32983827,4067416,0.0
2025-09-11,6708,天擎,TPEX,29008779,917979,0.0
2025-09-11,6712,長聖,TPEX,87596963,3867825,0.0
2025-09-11,6716,應廣,TPEX,30008314,170509,0.0
2025-09-11,6720,久昌,TPEX,30081741,253052,0.0
2025-09-11,6721,信實,TPEX,22500000,7000,0.0
2025-09-11,6727,亞泰金屬,TPEX,26884177,3810769,0.0
2025-09-11,6728,上洋,TPEX,30110000,278132,0.0
2025-09-11,6732,昇佳電子,TPEX,48912618,2003873,0.0
2025-09-11,6733,博晟生醫,TPEX,124356026,2290269,0.0
2025-09-11,6735,美達科技,TPEX,46182292,2380047,0.0
2025-09-11,6739,竹陞科技,TPEX,23261250,596750,0.0
2025-09-11,6741,91APP*-KY,TPEX,120577997,58155046,0.0
2025-09-11,6747,亨泰光,TPEX,27200000,269053,0.0
2025-09-11,6751,智聯服務,TPEX,22200000,6562,0.0
2025-09-11,6752,叡揚,TPEX,37144147,1683593,0.0
2025-09-11,6761,穩得,TPEX,34112821,655657,0.0
2025-09-11,6762,達亞,TPEX,35171702,1917268,0.0
2025-09-11,6763,綠界科技*,TPEX,184039130,3231809,0.0
2025-09-11,6767,台微醫,TPEX,39183630,96010,0.0
2025-09-11,6785,昱展新藥,TPEX,66800000,5941852,0.0
2025-09-11,6788,華景電,TPEX,38739683,2448549,0.0
2025-09-11,6791,虎門科技,TPEX,20847000,2442165,0.0
2025-09-11,6803,崑鼎,TPEX,72465231,2636095,0.0
2025-09-11,6804,明係,TPEX,35000000,1791543,0.0
2025-09-11,6811,宏碁資訊,TPEX,41449000,1352255,0.0
2025-09-11,6821,聯寶,TPEX,31283265,367000,0.0
2025-09-11,6823,濾能,TPEX,27738475,8449118,0.0
2025-09-11,6829,千附精密,TPEX,59169000,765420,0.0
2025-09-11,6840,東研信超,TPEX,30305800,265459,0.0
2025-09-11,6841,長佳智能,TPEX,95152250,2027400,0.0
2025-09-11,6843,進典,TPEX,33304000,78000,0.0
2025-09-11,6844,諾貝兒,TPEX,37428440,5834,0.0
2025-09-11,6846,綠茵,TPEX,26993700,67000,0.0
2025-09-11,6855,數泓科,TPEX,23249716,45400,0.0
2025-09-11,6856,鑫傳,TPEX,28200000,1000,0.0
2025-09-11,6859,伯特光,TPEX,41470000,6321505,0.0
2025-09-11,6865,偉康科技,TPEX,15700645,31274,0.0
2025-09-11,6870,騰雲,TPEX,23347800,138498,0.0
2025-09-11,6872,浩宇生醫,TPEX,70740011,268000,0.0
2025-09-11,6874,倍力,TPEX,22000000,64126,0.0
2025-09-11,6875,國邑*,TPEX,129086404,2846284,0.0
2025-09-11,6877,鏵友益,TPEX,46967122,3045518,0.0
2025-09-11,6881,潤德,TPEX,15000000,8000,0.0
2025-09-11,6894,衛司特,TPEX,23800000,140655,0.0
2025-09-11,6895,宏碩系統,TPEX,34100000,1367702,0.0
2025-09-11,6899,創為精密,TPEX,42398491,2182922,0.0
2025-09-11,6903,巨漢,TPEX,66676000,1583837,0.0
2025-09-11,6904,伯鑫,TPEX,18500000,8000,0.0
2025-09-11,6913,鴻呈,TPEX,43848863,273216,0.0
2025-09-11,6922,宸曜,TPEX,27082385,344245,0.0
2025-09-11,6925,意藍,TPEX,20000300,746858,0.0
2025-09-11,6929,佑全,TPEX,44985500,14202,0.0
2025-09-11,6953,家碩,TPEX,30014600,153000,0.0
2025-09-11,6967,汎瑋材料,TPEX,24904477,37000,0.0
2025-09-11,6968,萬達寵物,TPEX,49447333,81109,0.0
2025-09-11,6971,惠民實業,TPEX,38668000,20000,0.0
2025-09-11,6982,大井泵浦,TPEX,40649100,717999,0.0
2025-09-11,6996,力領科技,TPEX,41965333,373545,0.0
2025-09-11,6997,博弘,TPEX,22100500,4451593,0.0
2025-09-11,7402,邑錡,TPEX,35229421,3072422,0.0
2025-09-11,7547,碩網,TPEX,32779000,8111573,0.0
2025-09-11,7556,意德士,TPEX,27319663,853402,0.0
2025-09-11,7584,樂意,TPEX,16462808,2312497,0.0
2025-09-11,7642,昶瑞機電,TPEX,30150000,271305,0.0
2025-09-11,7703,銳澤,TPEX,34745000,700150,0.0
2025-09-11,7704,明遠精密,TPEX,33744804,78000,0.0
2025-09-11,7708,全家餐飲,TPEX,25500000,38513,0.0
2025-09-11,7709,榮田,TPEX,39102740,52000,0.0
2025-09-11,7712,博盛半導體,TPEX,32561873,339151,0.0
2025-09-11,7713,威力德生醫,TPEX,45478843,16000,0.0
2025-09-11,7714,創泓科技,TPEX,21000000,216365,0.0
2025-09-11,7715,裕山,TPEX,33180000,173100,0.0
2025-09-11,7716,昱臺國際,TPEX,22500000,20,0.0
2025-09-11,7718,友鋮,TPEX,46356484,405580,0.0
2025-09-11,7723,築間,TPEX,50619550,57525,0.0
2025-09-11,7728,光焱科技,TPEX,13854080,136685,0.0
2025-09-11,7734,印能科技,TPEX,28000000,334095,0.0
2025-09-11,7738,東聯互動,TPEX,27355799,38310,0.0
2025-09-11,7743,金利食安,TPEX,36483338,1036363,0.0
2025-09-11,7747,昕奇雲端,TPEX,27426000,300819,0.0
2025-09-11,7751,竑騰,TPEX,26888600,270306,0.0
2025-09-11,7753,星亞,TPEX,25000000,79164,0.0
2025-09-11,7757,金色三麥,TPEX,24100000,4671000,0.0
2025-09-11,7782,光速火箭,TPEX,23213000,48000,0.0
2025-09-11,8024,佑華,TPEX,45160100,988511,0.0
2025-09-11,8027,鈦昇,TPEX,107461995,6027663,0.0
2025-09-11,8032,光菱,TPEX,51810300,358695,0.0
2025-09-11,8034,榮群,TPEX,56586353,2647836,0.0
2025-09-11,8038,長園科,TPEX,62278190,1399952,0.0
2025-09-11,8040,九暘,TPEX,96413874,1181890,0.0
2025-09-11,8042,金山電,TPEX,129462549,6079282,0.0
2025-09-11,8043,蜜望實,TPEX,79907170,1892826,0.0
2025-09-11,8044,網家,TPEX,205647065,14533397,0.0
2025-09-11,8047,星雲,TPEX,41666343,133704,0.0
2025-09-11,8048,德勝,TPEX,57705752,1235158,0.0
2025-09-11,8049,晶采,TPEX,118279808,2425096,0.0
2025-09-11,8050,廣積,TPEX,205178035,5395616,0.0
2025-09-11,8054,安國,TPEX,105772566,13030915,0.0
2025-09-11,8059,凱碩,TPEX,193445750,1354616,0.0
2025-09-11,8064,東捷,TPEX,164817836,7576874,0.0
2025-09-11,8066,來思達,TPEX,29642304,1089304,0.0
2025-09-11,8067,志旭,TPEX,20700000,1743950,0.0
2025-09-11,8068,全達,TPEX,80765949,6696345,0.0
2025-09-11,8069,元太,TPEX,1149894157,486253749,0.0
2025-09-11,8071,能率網通,TPEX,60084283,362473,0.0
2025-09-11,8074,鉅橡,TPEX,80974466,2401287,0.0
2025-09-11,8076,伍豐,TPEX,292213592,15048707,0.0
2025-09-11,8077,洛碁,TPEX,21945669,11224116,0.0
2025-09-11,8080,泰霖,TPEX,63163821,13163,0.0
2025-09-11,8083,瑞穎,TPEX,35133193,603000,0.0
2025-09-11,8084,巨虹,TPEX,69514149,549408,0.0
2025-09-11,8085,福華,TPEX,139983060,3552410,0.0
2025-09-11,8086,宏捷科,TPEX,196516123,39916793,0.0
2025-09-11,8087,麗升能源,TPEX,38960965,1178546,0.0
2025-09-11,8088,品安,TPEX,60921749,2646144,0.0
2025-09-11,8089,康全電訊,TPEX,65998718,926797,0.0
2025-09-11,8091,翔名,TPEX,52760114,3797264,0.0
2025-09-11,8092,建暐,TPEX,57172325,469004,0.0
2025-09-11,8093,保銳,TPEX,60945945,28900,0.0
2025-09-11,8096,擎亞,TPEX,149343066,45649459,0.0
2025-09-11,8097,常珵,TPEX,63802468,163522,0.0
2025-09-11,8099,大世科,TPEX,100072800,2542180,0.0
2025-09-11,8107,大億金茂,TPEX,75000000,489448,0.0
2025-09-11,8109,博大,TPEX,82161236,2562553,0.0
2025-09-11,8111,立碁,TPEX,109102223,4549591,0.0
2025-09-11,8121,越峰,TPEX,212993743,2679103,0.0
2025-09-11,8147,正淩,TPEX,40606166,5566230,0.0
2025-09-11,8155,博智,TPEX,55767550,2220936,0.0
2025-09-11,8171,天宇,TPEX,112634194,1816381,0.0
2025-09-11,8176,智捷,TPEX,71701000,663715,0.0
2025-09-11,8182,加高,TPEX,107041215,54996515,0.0
2025-09-11,8183,精星,TPEX,121251068,2351765,0.0
2025-09-11,8227,巨有科技,TPEX,39543000,2253609,0.0
2025-09-11,8234,新漢,TPEX,141226472,4684697,0.0
2025-09-11,8240,華宏,TPEX,100004414,6384195,0.0
2025-09-11,8255,朋程,TPEX,101793480,7495299,0.0
2025-09-11,8272,全景軟體,TPEX,18997755,42575,0.0
2025-09-11,8277,商丞,TPEX,91628833,1073533,0.0
2025-09-11,8279,生展,TPEX,27100851,1583199,0.0
2025-09-11,8284,三竹,TPEX,46342000,438503,0.0
2025-09-11,8289,泰藝,TPEX,68333765,543664,0.0
2025-09-11,8291,尚茂,TPEX,17478450,12836148,0.0
2025-09-11,8299,群聯,TPEX,206566328,84355854,0.0
2025-09-11,8342,益張,TPEX,33536692,52150,0.0
2025-09-11,8349,恒耀,TPEX,208821391,2217659,0.0
2025-09-11,8349A,恒耀甲特,TPEX,10000000,153000,0.0
2025-09-11,8354,冠好,TPEX,78532263,427690,0.0
2025-09-11,8358,金居,TPEX,252588000,41566505,0.0
2025-09-11,8383,千附,TPEX,113760482,9787237,0.0
2025-09-11,8390,金益鼎,TPEX,96116128,4003779,0.0
2025-09-11,8401,白紗科,TPEX,70669058,161176,0.0
2025-09-11,8403,盛弘,TPEX,137640343,2343863,0.0
2025-09-11,8409,商之器,TPEX,32000000,29011,0.0
2025-09-11,8410,森田,TPEX,36589200,499000,0.0
2025-09-11,8415,大國鋼,TPEX,1031500000,105913024,0.0
2025-09-11,8416,實威,TPEX,28210710,221288,0.0
2025-09-11,8421,旭源,TPEX,54817140,467554,0.0
2025-09-11,8423,保綠-KY,TPEX,41714030,10384749,0.0
2025-09-11,8424,惠普,TPEX,36054368,182310,0.0
2025-09-11,8426,紅木-KY,TPEX,50242500,33866871,0.0
2025-09-11,8431,匯鑽科,TPEX,44391482,1072909,0.0
2025-09-11,8432,東生華,TPEX,38398140,276365,0.0
2025-09-11,8433,弘帆,TPEX,54502934,874000,0.0
2025-09-11,8435,鉅邁,TPEX,31700450,226009,0.0
2025-09-11,8436,大江,TPEX,117728830,9713274,0.0
2025-09-11,8437,大地-KY,TPEX,47014070,11057295,0.0
2025-09-11,8440,綠電,TPEX,50255299,611090,0.0
2025-09-11,8444,綠河-KY,TPEX,110466845,64391768,0.0
2025-09-11,8446,華研,TPEX,52914405,3066295,0.0
2025-09-11,8450,霹靂,TPEX,51309947,158552,0.0
2025-09-11,8455,大拓-KY,TPEX,25219056,22140306,0.0
2025-09-11,8472,夠麻吉,TPEX,17735800,246689,0.0
2025-09-11,8477,創業家,TPEX,64170616,92003,0.0
2025-09-11,8489,三貝德,TPEX,40281537,3092995,0.0
2025-09-11,8905,裕國,TPEX,119440000,308009,0.0
2025-09-11,8906,花王,TPEX,44037370,114787,0.0
2025-09-11,8908,欣雄,TPEX,315332742,557304,0.0
2025-09-11,8916,光隆,TPEX,151144927,4771140,0.0
2025-09-11,8917,欣泰,TPEX,162652459,2195246,0.0
2025-09-11,8921,沈氏,TPEX,46592159,96609,0.0
2025-09-11,8923,時報,TPEX,30375800,1264703,0.0
2025-09-11,8924,大田,TPEX,83800000,2606833,0.0
2025-09-11,8927,北基,TPEX,432100367,10268182,0.0
2025-09-11,8928,鉅明,TPEX,50854015,219193,0.0
2025-09-11,8929,富堡,TPEX,50580862,255196,0.0
2025-09-11,8930,青鋼,TPEX,81809406,2218818,0.0
2025-09-11,8931,大汽電,TPEX,122254862,321121,0.0
2025-09-11,8932,智通*,TPEX,178981642,51924823,0.0
2025-09-11,8933,愛地雅,TPEX,326724305,2483156,0.0
2025-09-11,8935,邦泰,TPEX,113495000,1405984,0.0
2025-09-11,8936,國統,TPEX,248078157,35198750,0.0
2025-09-11,8937,合騏,TPEX,102320068,1195501,0.0
2025-09-11,8938,明安,TPEX,155249904,10749782,0.0
2025-09-11,8941,關中,TPEX,34972071,615532,0.0
2025-09-11,8942,森鉅,TPEX,198842255,26410945,0.0
2025-09-11,9949,琉園,TPEX,44033360,954388,0.0
2025-09-11,9950,萬國通,TPEX,167716000,69080,0.0
2025-09-11,9951,皇田,TPEX,74900000,3859234,0.0
2025-09-11,9960,邁達康,TPEX,33592500,2934149,0.0
2025-09-11,9962,有益,TPEX,90220260,288109,0.0
2025-09-12,1240,茂生農經,TPEX,44232373,1609138,0.0
2025-09-12,1259,安心,TPEX,32389500,8468329,0.0
2025-09-12,1264,德麥,TPEX,37064367,552119,0.0
2025-09-12,1268,漢來美食,TPEX,42223730,763841,0.0
2025-09-12,1294,漢田生技,TPEX,31027563,116819,0.0
2025-09-12,1295,生合,TPEX,34474800,114000,0.0
2025-09-12,1336,台翰,TPEX,77614419,3314976,0.0
2025-09-12,1565,精華,TPEX,50416516,4727274,0.0
2025-09-12,1569,濱川,TPEX,132547441,3492870,0.0
2025-09-12,1570,力肯,TPEX,51500839,1068140,0.0
2025-09-12,1580,新麥,TPEX,49339242,2616583,0.0
2025-09-12,1584,精剛,TPEX,232470533,5202367,0.0
2025-09-12,1586,和勤,TPEX,106849467,1374759,0.0
2025-09-12,1591,駿吉-KY,TPEX,38048047,927822,0.0
2025-09-12,1593,祺驊,TPEX,39784772,2346144,0.0
2025-09-12,1595,川寶,TPEX,54151980,717637,0.0
2025-09-12,1599,宏佳騰,TPEX,74528764,5814946,0.0
2025-09-12,1742,台蠟,TPEX,93559300,207848,0.0
2025-09-12,1777,生泰,TPEX,44591713,663052,0.0
2025-09-12,1781,合世,TPEX,47407605,301171,0.0
2025-09-12,1784,訊聯,TPEX,53121191,1596948,0.0
2025-09-12,1785,光洋科,TPEX,596022243,89684573,0.0
2025-09-12,1788,杏昌,TPEX,44520971,4858995,0.0
2025-09-12,1796,金穎生技,TPEX,41459793,314002,0.0
2025-09-12,1799,易威,TPEX,124689527,15085234,0.0
2025-09-12,1813,寶利徠,TPEX,46635510,4412704,0.0
2025-09-12,1815,富喬,TPEX,520430396,51305310,0.0
2025-09-12,2035,唐榮,TPEX,350000000,227014,0.0
2025-09-12,2061,風青,TPEX,57378052,1128042,0.0
2025-09-12,2063,世鎧,TPEX,48101453,470328,0.0
2025-09-12,2064,晉椿,TPEX,69330000,45000,0.0
2025-09-12,2065,世豐,TPEX,63516707,797051,0.0
